blur,VENDER,SIZE,DENSITY,scan,inserts,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small,mass_bkg
1.0,135,medium,normal,135,Low Density,35.325,37.96822115911586,12.717,13.950948038679261,1.413,0.9327358631640238,-0.3876107262270778
1.0,135,medium,normal,135,Medium Density,70.65,72.24330907443986,25.434,29.041217130355882,2.826,3.2025573413315733,-0.3876107262270778
1.0,135,medium,normal,135,High Density,141.3,144.6087750225247,50.868,49.34438378823336,5.652,4.365704960903165,-0.3876107262270778
1.0,135,large,low,135,Low Density,4.415625,3.977517733912384,1.589625,1.6497652928267816,0.176625,0.274239821541204,-0.004241381204131593
1.0,135,large,low,135,Medium Density,8.83125,9.52400067847017,3.17925,3.776893174498497,0.35325,0.49359442634998624,-0.004241381204131593
1.0,135,large,low,135,High Density,17.6625,16.61109651985354,6.3585,6.268299696216189,0.7065,1.417129866161943,-0.004241381204131593
1.0,135,large,normal,135,Low Density,35.325,37.33234250342789,12.717,13.607580919004773,1.413,1.3076148115272197,-0.6447663169330331
1.0,135,large,normal,135,Medium Density,70.65,68.80986175844447,25.434,24.009189406701807,2.826,3.3433208900681004,-0.6447663169330331
1.0,135,large,normal,135,High Density,141.3,139.38951926015443,50.868,46.169975187656874,5.652,6.320068161466022,-0.6447663169330331
1.5,80,small,low,80,Low Density,4.415625,4.972996539903985,1.589625,2.2866805548315514,0.176625,0.08183356508909763,0.3304299270309009
1.5,80,small,low,80,Medium Density,8.83125,12.098615324856121,3.17925,3.7872569174786763,0.35325,0.9203074640068162,0.3304299270309009
1.5,80,small,low,80,High Density,17.6625,20.433871733909598,6.3585,7.555296701777502,0.7065,0.121941365909644,0.3304299270309009
1.5,80,small,normal,80,Low Density,35.325,37.17885907813707,12.717,14.28694843867211,1.413,1.6454116040896638,-0.27590871755049545
1.5,80,small,normal,80,Medium Density,70.65,69.98161320774805,25.434,23.772336390126476,2.826,2.5506261651261988,-0.27590871755049545
1.5,80,small,normal,80,High Density,141.3,135.0101186804727,50.868,51.94690844774805,5.652,8.090487687745846,-0.27590871755049545
1.5,80,medium,low,80,Low Density,4.415625,5.594622054465399,1.589625,3.362025131066597,0.176625,-0.04064317680379564,0.36555197019482283
1.5,80,medium,low,80,Medium Density,8.83125,11.190807671439368,3.17925,3.4843553505673976,0.35325,1.3900063756658239,0.36555197019482283
1.5,80,medium,low,80,High Density,17.6625,19.03636745011526,6.3585,7.703335341735844,0.7065,1.2789343998741962,0.36555197019482283
1.5,80,medium,normal,80,Low Density,35.325,37.42945771638777,12.717,13.987936438726024,1.413,2.0944641519974185,-0.37884104840575605
1.5,80,medium,normal,80,Medium Density,70.65,71.7771302435825,25.434,23.942166168574737,2.826,2.6872444560320803,-0.37884104840575605
1.5,80,medium,normal,80,High Density,141.3,143.72390381029058,50.868,48.83771549193839,5.652,4.305513894357642,-0.37884104840575605
1.5,80,large,low,80,Low Density,4.415625,6.358606653674888,1.589625,1.0184504012098194,0.176625,-0.29664846107362275,0.5977604689987135
1.5,80,large,low,80,Medium Density,8.83125,9.0326846240984,3.17925,3.115225032259722,0.35325,0.49469768732678904,0.5977604689987135
1.5,80,large,low,80,High Density,17.6625,19.162182078948373,6.3585,5.9292096249132245,0.7065,0.3167831975834947,0.5977604689987135
1.5,80,large,normal,80,Low Density,35.325,37.79988597493257,12.717,12.107571587526218,1.413,1.0405618742339142,0.8610621665669914
1.5,80,large,normal,80,Medium Density,70.65,71.4355028957722,25.434,25.50155702978277,2.826,3.2692139010003403,0.8610621665669914
1.5,80,large,normal,80,High Density,141.3,139.82498614423986,50.868,58.84541090922772,5.652,7.563851827858786,0.8610621665669914
1.5,100,small,low,100,Low Density,4.415625,2.5065851135141517,1.589625,1.7097519845677782,0.176625,0.4023984300551308,-0.22381653758642722
1.5,100,small,low,100,Medium Density,8.83125,7.831631560433199,3.17925,2.9330345300278733,0.35325,0.3246788270301892,-0.22381653758642722
1.5,100,small,low,100,High Density,17.6625,17.335735602400458,6.3585,5.136465007631455,0.7065,0.8654187634739255,-0.22381653758642722
1.5,100,small,normal,100,Low Density,35.325,36.26207708728655,12.717,12.850316091761563,1.413,2.1398894182212738,-0.16713499685895764
1.5,100,small,normal,100,Medium Density,70.65,68.2482860894073,25.434,24.23652883507824,2.826,3.587384343965029,-0.16713499685895764
1.5,100,small,normal,100,High Density,141.3,131.64214324964212,50.868,49.159754252642045,5.652,6.636188643344261,-0.16713499685895764
1.5,100,medium,low,100,Low Density,4.415625,4.1588585888824445,1.589625,1.154931275510237,0.176625,0.6938740946854755,0.27821605821748674
1.5,100,medium,low,100,Medium Density,8.83125,7.1165631694666835,3.17925,2.6869757376623604,0.35325,0.2492393249144989,0.27821605821748674
1.5,100,medium,low,100,High Density,17.6625,15.215237416661735,6.3585,5.761315048025368,0.7065,0.6085222621285913,0.27821605821748674
1.5,100,medium,normal,100,Low Density,35.325,39.990671776234166,12.717,12.858763302357278,1.413,1.151081637520812,-0.020960371964884275
1.5,100,medium,normal,100,Medium Density,70.65,65.87608675211283,25.434,22.810074689278544,2.826,2.5235604973006893,-0.020960371964884275
1.5,100,medium,normal,100,High Density,141.3,145.2611532680915,50.868,49.27970949503839,5.652,5.09506422881546,-0.020960371964884275
1.5,100,large,low,100,Low Density,4.415625,1.9242992269433614,1.589625,1.9831009617507052,0.176625,-0.16632655420922282,-0.35586352901702667
1.5,100,large,low,100,Medium Density,8.83125,7.314433086184022,3.17925,2.126031405799709,0.35325,-0.08335804747557002,-0.35586352901702667
1.5,100,large,low,100,High Density,17.6625,14.768235331631246,6.3585,6.0578891443044744,0.7065,0.6354474033111315,-0.35586352901702667
1.5,100,large,normal,100,Low Density,35.325,34.584796562602925,12.717,12.623605582748105,1.413,1.7849433493891453,-0.9335589124106882
1.5,100,large,normal,100,Medium Density,70.65,78.18725680463184,25.434,30.261497877060112,2.826,3.1105694194285487,-0.9335589124106882
1.5,100,large,normal,100,High Density,141.3,145.77361106152966,50.868,48.94745075314988,5.652,6.232082360690274,-0.9335589124106882
1.5,120,small,low,120,Low Density,4.415625,3.3539064142624415,1.589625,0.5680780667323391,0.176625,0.05790745507521207,-0.3416551210661737
1.5,120,small,low,120,Medium Density,8.83125,8.900254045823056,3.17925,2.574238154592086,0.35325,0.4098116097594409,-0.3416551210661737
1.5,120,small,low,120,High Density,17.6625,16.442787537200566,6.3585,8.821167532570296,0.7065,0.20270905199609565,-0.3416551210661737
1.5,120,small,normal,120,Low Density,35.325,37.468463613292165,12.717,15.183126447069203,1.413,1.3647394115722749,-0.33756730975788807
1.5,120,small,normal,120,Medium Density,70.65,78.8148673267159,25.434,27.833188656560573,2.826,2.679013528141857,-0.33756730975788807
1.5,120,small,normal,120,High Density,141.3,143.0365623395607,50.868,53.494268927766484,5.652,4.480465301677866,-0.33756730975788807
1.5,120,medium,low,120,Low Density,4.415625,3.51756676982983,1.589625,0.9140271446782098,0.176625,0.11253515439193103,0.040725959670816006
1.5,120,medium,low,120,Medium Density,8.83125,7.179763590653002,3.17925,1.8553924231613608,0.35325,0.33668635877162006,0.040725959670816006
1.5,120,medium,low,120,High Density,17.6625,14.153379273856856,6.3585,4.667691066617468,0.7065,1.1591823197436155,0.040725959670816006
1.5,120,medium,normal,120,Low Density,35.325,38.922357332282616,12.717,14.728326938180523,1.413,2.3246158968882016,-0.07185673417197584
1.5,120,medium,normal,120,Medium Density,70.65,76.38375571158778,25.434,31.10374837438427,2.826,3.814507246392948,-0.07185673417197584
1.5,120,medium,normal,120,High Density,141.3,142.18073060104345,50.868,56.80900086685045,5.652,7.450189720651192,-0.07185673417197584
1.5,120,large,low,120,Low Density,4.415625,2.6350900257250305,1.589625,1.5087010124620226,0.176625,0.5290005872148413,-0.3163211732972657
1.5,120,large,low,120,Medium Density,8.83125,8.076532584242907,3.17925,3.0256762926678293,0.35325,0.12547716195164724,-0.3163211732972657
1.5,120,large,low,120,High Density,17.6625,15.707519582673909,6.3585,4.9533808016548875,0.7065,0.9404821752004205,-0.3163211732972657
1.5,120,large,normal,120,Low Density,35.325,38.15944520705556,12.717,14.886541110833107,1.413,1.7675978301829638,-0.05396364279493873
1.5,120,large,normal,120,Medium Density,70.65,71.73936560838705,25.434,24.95315496026902,2.826,3.6626406017243256,-0.05396364279493873
1.5,120,large,normal,120,High Density,141.3,144.30953439981545,50.868,48.31099308980147,5.652,4.428049942178345,-0.05396364279493873
1.5,135,small,low,135,Low Density,4.415625,4.729242584198913,1.589625,1.0602223926732155,0.176625,0.17953370288899306,-0.12972616090290337
1.5,135,small,low,135,Medium Density,8.83125,6.697692002633315,3.17925,2.878076171694084,0.35325,0.705456096662055,-0.12972616090290337
1.5,135,small,low,135,High Density,17.6625,14.268588380858837,6.3585,5.210790560071034,0.7065,1.0794609404865578,-0.12972616090290337
1.5,135,small,normal,135,Low Density,35.325,37.200730621805434,12.717,13.953635573372352,1.413,2.511507185548009,-0.5970672665250873
1.5,135,small,normal,135,Medium Density,70.65,70.84781933416576,25.434,29.055978841800243,2.826,4.083884051167977,-0.5970672665250873
1.5,135,small,normal,135,High Density,141.3,138.96389787198882,50.868,54.84998099893804,5.652,6.9973157230547605,-0.5970672665250873
1.5,135,medium,low,135,Low Density,4.415625,4.285107783301869,1.589625,0.8437774739623696,0.176625,0.17889785819816206,0.29353243816535834
1.5,135,medium,low,135,Medium Density,8.83125,8.590919998161613,3.17925,3.1198063900320285,0.35325,0.3854614443285932,0.29353243816535834
1.5,135,medium,low,135,High Density,17.6625,17.263794293427686,6.3585,5.341366020611516,0.7065,0.5479870511177606,0.29353243816535834
1.5,135,medium,normal,135,Low Density,35.325,38.147763530480965,12.717,13.721006746830907,1.413,0.7303996553278546,-0.3764570427528351
1.5,135,medium,normal,135,Medium Density,70.65,65.67541142724751,25.434,24.052135155224875,2.826,2.6607379667961335,-0.3764570427528351
1.5,135,medium,normal,135,High Density,141.3,132.4002701381953,50.868,51.25686555736625,5.652,4.7723096013471595,-0.3764570427528351
1.5,135,large,low,135,Low Density,4.415625,3.7625636357431187,1.589625,1.3541273105852172,0.176625,0.24601370371469056,-0.0041852610003901974
1.5,135,large,low,135,Medium Density,8.83125,8.953149760085841,3.17925,3.087571269150684,0.35325,0.39075194687581466,-0.0041852610003901974
1.5,135,large,low,135,High Density,17.6625,16.72672288412151,6.3585,5.414239899502315,0.7065,1.7390353411043187,-0.0041852610003901974
1.5,135,large,normal,135,Low Density,35.325,36.2209310941155,12.717,14.241247923050327,1.413,2.0999027615760424,-0.6253138677258379
1.5,135,large,normal,135,Medium Density,70.65,78.20946761226723,25.434,22.951165437392202,2.826,2.88217438803188,-0.6253138677258379
1.5,135,large,normal,135,High Density,141.3,132.8207924666054,50.868,53.172741934895704,5.652,8.001321019174245,-0.6253138677258379
2.0,80,small,low,80,Low Density,4.415625,3.4461835063212023,1.589625,1.577164848936679,0.176625,-0.08285073701017143,0.28946172058869857
2.0,80,small,low,80,Medium Density,8.83125,7.510377456296197,3.17925,4.097909419514352,0.35325,0.8650073551172253,0.28946172058869857
2.0,80,small,low,80,High Density,17.6625,19.53439002552156,6.3585,5.922228301666937,0.7065,-0.034153727148362095,0.28946172058869857
2.0,80,small,normal,80,Low Density,35.325,39.940593309157634,12.717,16.597258906169657,1.413,2.320458378749977,-0.32756344028761364
2.0,80,small,normal,80,Medium Density,70.65,66.2197598022888,25.434,31.9983552379106,2.826,2.3432117954805474,-0.32756344028761364
2.0,80,small,normal,80,High Density,141.3,140.82301170964953,50.868,49.219019929710356,5.652,5.03231995807342,-0.32756344028761364
2.0,80,medium,low,80,Low Density,4.415625,4.134539033167799,1.589625,1.5713458507955502,0.176625,-0.14213836855189552,0.2996812258009885
2.0,80,medium,low,80,Medium Density,8.83125,8.54299624169305,3.17925,3.192788299792151,0.35325,0.84039303345837,0.2996812258009885
2.0,80,medium,low,80,High Density,17.6625,17.426492813484668,6.3585,5.972063188335811,0.7065,0.8799642315419627,0.2996812258009885
2.0,80,medium,normal,80,Low Density,35.325,42.212342702168726,12.717,11.709075448699123,1.413,3.0911346202272676,-0.4219629608942758
2.0,80,medium,normal,80,Medium Density,70.65,66.46838325710978,25.434,30.42947261091597,2.826,3.815387030568518,-0.4219629608942758
2.0,80,medium,normal,80,High Density,141.3,150.2709230549264,50.868,51.74516106721692,5.652,4.464026454465803,-0.4219629608942758
2.0,80,large,low,80,Low Density,4.415625,4.738646706678369,1.589625,0.4145570975870021,0.176625,-0.05189401646394538,0.4829364889852052
2.0,80,large,low,80,Medium Density,8.83125,7.272392828065112,3.17925,1.2152767470745336,0.35325,0.30685549305178256,0.4829364889852052
2.0,80,large,low,80,High Density,17.6625,16.827948419547507,6.3585,4.05393279149676,0.7065,-0.07918062944824271,0.4829364889852052
2.0,80,large,normal,80,Low Density,35.325,36.113073312989904,12.717,13.081027576982823,1.413,1.759222664140316,0.8528594636472588
2.0,80,large,normal,80,Medium Density,70.65,75.01405122793635,25.434,26.754444449186146,2.826,3.86994851850619,0.8528594636472588
2.0,80,large,normal,80,High Density,141.3,142.80568679969676,50.868,46.390641043884976,5.652,6.8993094110551185,0.8528594636472588
2.0,100,small,low,100,Low Density,4.415625,2.2822340345330554,1.589625,2.0437459030029617,0.176625,0.40934002708294737,-0.22414319083873654
2.0,100,small,low,100,Medium Density,8.83125,9.03209731112254,3.17925,3.183438953679769,0.35325,0.2282741022971033,-0.22414319083873654
2.0,100,small,low,100,High Density,17.6625,16.78953902541257,6.3585,5.697860158237348,0.7065,0.38051792095943066,-0.22414319083873654
2.0,100,small,normal,100,Low Density,35.325,28.873348712999217,12.717,16.26486813603982,1.413,2.3838837832606585,-0.16692073334028737
2.0,100,small,normal,100,Medium Density,70.65,68.15378307684003,25.434,23.58511551565109,2.826,2.6665243997484747,-0.16692073334028737
2.0,100,small,normal,100,High Density,141.3,151.2952480278875,50.868,46.43950798072794,5.652,3.3583915467748398,-0.16692073334028737
2.0,100,medium,low,100,Low Density,4.415625,3.9327418782951677,1.589625,0.49815030196605153,0.176625,0.4757537145839079,0.2886114220720263
2.0,100,medium,low,100,Medium Density,8.83125,7.6951945399085275,3.17925,2.719594274316501,0.35325,0.005202879366882182,0.2886114220720263
2.0,100,medium,low,100,High Density,17.6625,15.560646302958148,6.3585,6.3583238505316,0.7065,0.6394950901142998,0.2886114220720263
2.0,100,medium,normal,100,Low Density,35.325,39.02305907006838,12.717,15.153161642392327,1.413,0.663067978751671,-0.02232341921753287
2.0,100,medium,normal,100,Medium Density,70.65,67.79537708173027,25.434,20.82617852180003,2.826,4.1641620804253465,-0.02232341921753287
2.0,100,medium,normal,100,High Density,141.3,130.41067264462038,50.868,48.916498354943656,5.652,5.639390118888421,-0.02232341921753287
2.0,100,large,low,100,Low Density,4.415625,4.02831221744444,1.589625,2.6051351562719782,0.176625,-0.30408400940789626,-0.41969578686823206
2.0,100,large,low,100,Medium Density,8.83125,9.501984639987361,3.17925,3.9412243934542177,0.35325,-0.1679480013145006,-0.41969578686823206
2.0,100,large,low,100,High Density,17.6625,17.401635580966055,6.3585,5.080450940732455,0.7065,0.4581746120875858,-0.41969578686823206
2.0,100,large,normal,100,Low Density,35.325,38.1050784169504,12.717,12.882459749509165,1.413,2.448735211273273,-0.907748377736518
2.0,100,large,normal,100,Medium Density,70.65,75.46605781987533,25.434,21.85691736505843,2.826,2.81318988602541,-0.907748377736518
2.0,100,large,normal,100,High Density,141.3,144.33835755332993,50.868,48.1236708634311,5.652,8.494994616905755,-0.907748377736518
2.0,120,small,low,120,Low Density,4.415625,5.302099712221808,1.589625,1.2246105329889585,0.176625,0.09233908396223423,-0.31329320878215816
2.0,120,small,low,120,Medium Density,8.83125,8.935543637841034,3.17925,1.8004825040768624,0.35325,0.9301427619182885,-0.31329320878215816
2.0,120,small,low,120,High Density,17.6625,17.7623882437319,6.3585,7.109207488772775,0.7065,0.29177171653938033,-0.31329320878215816
2.0,120,small,normal,120,Low Density,35.325,39.48679719083532,12.717,14.955869958118877,1.413,1.9987897321370163,-0.3599238906289392
2.0,120,small,normal,120,Medium Density,70.65,68.97892396962979,25.434,21.42567644751126,2.826,1.5573251988011128,-0.3599238906289392
2.0,120,small,normal,120,High Density,141.3,141.318299346873,50.868,50.00483917036784,5.652,6.815115614090029,-0.3599238906289392
2.0,120,medium,low,120,Low Density,4.415625,2.7326749748081225,1.589625,1.6777211542230575,0.176625,0.20781274646076175,0.04249093212584809
2.0,120,medium,low,120,Medium Density,8.83125,8.295245844687521,3.17925,2.203046797070536,0.35325,0.15759275074749457,0.04249093212584809
2.0,120,medium,low,120,High Density,17.6625,15.279495744227217,6.3585,6.181511430051077,0.7065,0.5477923096175218,0.04249093212584809
2.0,120,medium,normal,120,Low Density,35.325,41.420343323857395,12.717,9.29884844393242,1.413,1.7776512615517879,-0.06656355184038605
2.0,120,medium,normal,120,Medium Density,70.65,76.54649724265083,25.434,31.40201764052432,2.826,4.248707989899954,-0.06656355184038605
2.0,120,medium,normal,120,High Density,141.3,147.10451511469682,50.868,55.380175256944725,5.652,4.539267075393552,-0.06656355184038605
2.0,120,large,low,120,Low Density,4.415625,3.0731015017548655,1.589625,1.3501674673034139,0.176625,0.6585371085779362,-0.36861412430450446
2.0,120,large,low,120,Medium Density,8.83125,8.72666599491574,3.17925,4.94910961135416,0.35325,-0.28897979987174277,-0.36861412430450446
2.0,120,large,low,120,High Density,17.6625,15.321153894579055,6.3585,7.142459670340762,0.7065,1.546988506794908,-0.36861412430450446
2.0,120,large,normal,120,Low Density,35.325,40.58779514472439,12.717,12.892850082821685,1.413,2.0522563241066027,-0.0519059719261209
2.0,120,large,normal,120,Medium Density,70.65,65.02599916070908,25.434,32.8774232368782,2.826,3.374685945988671,-0.0519059719261209
2.0,120,large,normal,120,High Density,141.3,127.28141837986469,50.868,48.07399583882572,5.652,8.199404364620499,-0.0519059719261209
2.0,135,small,low,135,Low Density,4.415625,3.997593194285753,1.589625,1.4045148835785712,0.176625,0.34633559216582016,-0.12069950477398297
2.0,135,small,low,135,Medium Density,8.83125,8.183112658136634,3.17925,2.2838365528884803,0.35325,0.8006932946068819,-0.12069950477398297
2.0,135,small,low,135,High Density,17.6625,15.486232501666866,6.3585,4.789790885686171,0.7065,1.1654615226501486,-0.12069950477398297
2.0,135,small,normal,135,Low Density,35.325,34.563122688736634,12.717,14.202800649571572,1.413,1.1257526668683024,-0.5486659172153877
2.0,135,small,normal,135,Medium Density,70.65,74.62354080748234,25.434,29.836004228047557,2.826,4.034067634865127,-0.5486659172153877
2.0,135,small,normal,135,High Density,141.3,136.07356122935695,50.868,55.80237548576574,5.652,7.5380464019559135,-0.5486659172153877
2.0,135,medium,low,135,Low Density,4.415625,4.284983512099034,1.589625,0.5959382596581602,0.176625,-0.0010789087325312997,0.2925146914446755
2.0,135,medium,low,135,Medium Density,8.83125,7.964811329616946,3.17925,2.359283678961084,0.35325,-0.021802255116386005,0.2925146914446755
2.0,135,medium,low,135,High Density,17.6625,16.24924299665226,6.3585,5.227198304418243,0.7065,0.7675478203064716,0.2925146914446755
2.0,135,medium,normal,135,Low Density,35.325,39.02466240855307,12.717,16.10989042627636,1.413,0.526531036962262,-0.37571125761517205
2.0,135,medium,normal,135,Medium Density,70.65,83.6472456580041,25.434,28.925190123980027,2.826,3.569985990512821,-0.37571125761517205
2.0,135,medium,normal,135,High Density,141.3,132.00035952992582,50.868,73.11898108427108,5.652,5.149215213125297,-0.37571125761517205
2.0,135,large,low,135,Low Density,4.415625,5.369766570870539,1.589625,1.7459766175292497,0.176625,-0.03432119477771873,-0.005642712335123397
2.0,135,large,low,135,Medium Density,8.83125,13.934293824582296,3.17925,4.366993194598928,0.35325,0.6280240048037042,-0.005642712335123397
2.0,135,large,low,135,High Density,17.6625,23.597085270547044,6.3585,8.685874550660712,0.7065,2.833613320084544,-0.005642712335123397
2.0,135,large,normal,135,Low Density,35.325,40.36852374042024,12.717,13.909445476664846,1.413,2.2223157918203555,-0.6256756512802243
2.0,135,large,normal,135,Medium Density,70.65,65.9343667449217,25.434,23.106098646993168,2.826,4.111185549461502,-0.6256756512802243
2.0,135,large,normal,135,High Density,141.3,128.4780859194324,50.868,43.60096383366946,5.652,4.692924601921559,-0.6256756512802243
