VENDOR,SIZE,DENSITY,scan,inserts,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small,mass_bkg
120,medium,normal,120,Medium Density,70.65,70.33464499298772,25.434,25.420762282009374,2.8260000000000005,3.0333853424944444,-0.48086500414699657
120,medium,normal,120,High Density,141.3,141.01764939356818,50.868,50.81530402614731,5.652000000000001,5.047040441509761,-0.0875921233600113
120,large,low,120,Low Density,4.415625,4.240818792079274,1.589625,1.3147918465833577,0.17662500000000003,0.14005539021155286,0.17501674741728146
120,large,low,120,Medium Density,8.83125,9.520496193285362,3.17925,3.7055856264686584,0.35325000000000006,0.29172179173600615,1.2282970528985153
120,large,low,120,High Density,17.6625,17.90403229262868,6.3585,5.890230136068875,0.7065000000000001,0.9815585022479179,0.46873944693201247
120,large,normal,120,Low Density,35.325,35.27689663190936,12.717,13.355804809529625,1.4130000000000003,1.1377853392402866,-0.6400512426400652
120,large,normal,120,Medium Density,70.65,70.62462210266783,25.434,25.360615459396396,2.8260000000000005,3.1891928698725844,-0.13696112061199273
120,large,normal,120,High Density,141.3,140.4311754470857,50.868,50.45718385078048,5.652000000000001,5.713498622832166,0.11138427356364451
135,small,low,135,Low Density,4.415625,4.531026535736777,1.589625,1.5552542668951124,0.17662500000000003,0.12903983129240718,-0.2038252903434411
135,small,low,135,Medium Density,8.83125,8.218127423787358,3.17925,3.1031518789759933,0.35325000000000006,0.5758212235473479,-1.5594726885138748
135,small,low,135,High Density,17.6625,17.523730003960043,6.3585,5.977962645932404,0.7065000000000001,0.7086014594675993,-0.3159951935907037
135,small,normal,135,Low Density,35.325,36.053836986125184,12.717,13.214207514820693,1.4130000000000003,1.6757733503684422,-0.5933078540727753
135,small,normal,135,Medium Density,70.65,70.21420612341981,25.434,25.613356542080364,2.8260000000000005,2.9750717339482393,-0.47185396410423613
135,small,normal,135,High Density,141.3,142.45884282200046,50.868,51.40232676077542,5.652000000000001,5.327916115836691,-0.14791801313013653
135,medium,low,135,Low Density,4.415625,4.612789962214638,1.589625,1.77802048792256,0.17662500000000003,0.009168939312467197,-1.6821607753264027
135,medium,low,135,Medium Density,8.83125,7.98112482770454,3.17925,3.5156152571500687,0.35325000000000006,0.477485991695624,-0.8233837535038764
135,medium,low,135,High Density,17.6625,19.05147605469839,6.3585,6.999221710581067,0.7065000000000001,0.3905015818678676,-0.2414813016588676
135,medium,normal,135,Low Density,35.325,35.97220259799276,12.717,12.36293177364888,1.4130000000000003,1.3648114177794282,-0.3610316115392427
135,medium,normal,135,Medium Density,70.65,69.69639428245668,25.434,25.21923160928415,2.8260000000000005,2.7742080336546224,-0.8593627582558148
135,medium,normal,135,High Density,141.3,141.57879033724188,50.868,50.317324442370825,5.652000000000001,5.310921909518785,-0.26027907443171133
135,large,low,135,Low Density,4.415625,3.8682955533133345,1.589625,1.0797624510945352,0.17662500000000003,0.39418666964711996,1.4410648187500206
135,large,low,135,Medium Density,8.83125,9.382708763366683,3.17925,3.0366535392164598,0.35325000000000006,-0.06288669437436577,1.8335122629558478
135,large,low,135,High Density,17.6625,18.650749468940553,6.3585,6.722194737597246,0.7065000000000001,0.7033695267219251,0.4341492601560572
135,large,normal,135,Low Density,35.325,35.174890738345276,12.717,13.376081693888262,1.4130000000000003,1.851815044397463,-1.252495378048211
