VENDOR,SIZE,DENSITY,scan,inserts,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small,mass_bkg
120,small,normal,120-motion,Low Density,35.325,36.96449374460932,12.717,13.708541551744222,1.4130000000000003,1.6974986345724616,-0.20955775230680743
120,small,normal,120-motion,Medium Density,70.65,73.74205069203492,25.434,26.93856454070167,2.8260000000000005,3.1314488477757574,-0.20955775230680743
120,small,normal,120-motion,High Density,141.3,146.73859975204095,50.868,52.491384721130046,5.652000000000001,5.938906385701072,-0.20955775230680743
120,medium,low,120-motion,Low Density,4.415625,3.5891793010709003,1.589625,1.7833224194098252,0.17662500000000003,0.034786053086022416,-0.15733494114598864
120,medium,low,120-motion,Medium Density,8.83125,8.947453920358823,3.17925,2.5794516847631144,0.35325000000000006,0.14018474659330324,-0.15733494114598864
120,medium,low,120-motion,High Density,17.6625,17.163380997023207,6.3585,6.820425553390933,0.7065000000000001,1.0213720950899532,-0.15733494114598864
120,medium,normal,120-motion,Low Density,35.325,36.23628506893472,12.717,12.96962150001587,1.4130000000000003,1.2707646891204925,-0.16163501376050338
120,medium,normal,120-motion,Medium Density,70.65,70.85325080848808,25.434,25.787190291682432,2.8260000000000005,2.6113355973857284,-0.16163501376050338
120,medium,normal,120-motion,High Density,141.3,143.1844942305794,50.868,52.36011377007247,5.652000000000001,5.334335532395857,-0.16163501376050338
120,large,low,120-motion,Low Density,4.415625,4.213698037115799,1.589625,1.1494739711714435,0.17662500000000003,0.27958537857168614,0.05741663382249899
120,large,low,120-motion,Medium Density,8.83125,7.900463531392957,3.17925,3.7162244859226696,0.35325000000000006,-0.10512298150628033,0.05741663382249899
120,large,low,120-motion,High Density,17.6625,18.28725873463649,6.3585,5.447683513334433,0.7065000000000001,0.9304400962115436,0.05741663382249899
120,large,normal,120-motion,Low Density,35.325,35.70347209133407,12.717,13.355740948795848,1.4130000000000003,1.8959538246172185,-0.24156829685297654
120,large,normal,120-motion,Medium Density,70.65,70.96556418050776,25.434,25.404892083861334,2.8260000000000005,3.7599384866903907,-0.24156829685297654
120,large,normal,120-motion,High Density,141.3,142.05137921191027,50.868,51.08400767033826,5.652000000000001,6.590864609819619,-0.24156829685297654
135,small,low,135-motion,Low Density,4.415625,5.469343114440725,1.589625,1.0656187741868208,0.17662500000000003,0.050890422024397114,0.022268001262757648
135,small,low,135-motion,Medium Density,8.83125,10.148515021566507,3.17925,3.618726082243746,0.35325000000000006,0.7099952988735913,0.022268001262757648
135,small,low,135-motion,High Density,17.6625,17.88363070221073,6.3585,6.5698351870788745,0.7065000000000001,1.0367731166447138,0.022268001262757648
135,small,normal,135-motion,Low Density,35.325,36.79929639194525,12.717,14.181772054705718,1.4130000000000003,1.3707856710014301,-0.22861583522222728
135,small,normal,135-motion,Medium Density,70.65,74.29819199747169,25.434,26.757308489386958,2.8260000000000005,3.1881283299351804,-0.22861583522222728
135,small,normal,135-motion,High Density,141.3,148.1920125187368,50.868,54.14924501312703,5.652000000000001,5.391217434457431,-0.22861583522222728
135,medium,low,135-motion,Low Density,4.415625,5.0921910055552395,1.589625,1.5748188995164023,0.17662500000000003,0.18021284872055957,0.07707396944705597
135,medium,low,135-motion,Medium Density,8.83125,9.325024619355943,3.17925,2.8888037918820495,0.35325000000000006,0.46926560970472453,0.07707396944705597
135,medium,low,135-motion,High Density,17.6625,18.81560009635759,6.3585,6.860825117633226,0.7065000000000001,0.6283610054774528,0.07707396944705597
135,medium,normal,135-motion,Low Density,35.325,35.99235417641855,12.717,12.95242227682561,1.4130000000000003,0.9565083769642057,0.09845551272800047
135,medium,normal,135-motion,Medium Density,70.65,70.93928596907573,25.434,26.206151744388485,2.8260000000000005,2.7836492698766406,0.09845551272800047
135,medium,normal,135-motion,High Density,141.3,143.8752155598082,50.868,51.33380791236493,5.652000000000001,4.6322089711201775,0.09845551272800047
135,large,low,135-motion,Low Density,4.415625,3.591964827234822,1.589625,1.7844610806132781,0.17662500000000003,0.5838190605330945,0.05128670877312374
135,large,low,135-motion,Medium Density,8.83125,9.820747708346984,3.17925,3.4195637711650377,0.35325000000000006,0.7087475082375098,0.05128670877312374
135,large,low,135-motion,High Density,17.6625,17.161222563756414,6.3585,6.385154901803976,0.7065000000000001,1.1888364429937746,0.05128670877312374
135,large,normal,135-motion,Low Density,35.325,35.621274765162454,12.717,12.760210389962388,1.4130000000000003,1.4161577129694642,-0.3040238359490337
135,large,normal,135-motion,Medium Density,70.65,70.66574935176891,25.434,24.14875544700753,2.8260000000000005,2.874501941475401,-0.3040238359490337
135,large,normal,135-motion,High Density,141.3,136.84265779836036,50.868,48.450943162825844,5.652000000000001,4.64970425828492,-0.3040238359490337
